,Unnamed: 0,index,business_id,latitude,longitude,stars_y,postal_code,categories_count,checkin_count,location,open,environment,value,taste,food,survice,feeling
635,635,37215,dcGFb4SWiR_Fs13zpOfOjg,36.0985864132,-115.2978525142,2.5,89148.0,4,48,3.35,3.05,2.5,3.5,3.57,4.0,3.53,3.29
636,636,37295,denOutmcto4xiKG6yXfA6g,36.0983467817,-115.2993090044,4.5,89148.0,6,82,3.36,3.33,2.5,3.0,3.57,4.0,3.12,3.27
637,637,37369,diaiQrxYFU1V5qxrFnW9fg,36.0598865308,-115.1642674773,3.0,89119.0,2,3996,3.97,3.89,2.5,4.09,3.0,3.5,3.84,3.87
638,638,37747,dnYzFJ9m1USQqhZv1ZTuwA,36.1471454,-115.16219,4.5,89102.0,5,63,3.76,3.71,3.5,4.38,3.86,1.0,3.75,3.87
639,639,37883,drLbXX7aRs7_1QAIVfvM_Q,36.041198605700004,-115.17054674389999,4.5,89123.0,4,261,3.02,3.35,3.5,2.88,3.86,1.0,2.93,3.33
640,640,38060,duG-irioNf7ZmRI2XibQ_A,36.127543,-115.172007,3.5,89109.0,4,29,1.0,3.25,3.5,4.0,3.0,2.91,3.0,4.0
641,641,38069,duJZ5pOHrbY3_e7ir9q_iQ,36.1652061802,-115.297032,5.0,89145.0,5,11,2.6,2.0,3.5,4.33,3.0,2.91,2.71,2.88
642,642,38096,dua9DKkJSN-fRheoTaQexA,36.124188200000006,-115.13518390000002,3.5,89169.0,4,13,5.0,2.21,3.5,4.0,3.0,2.91,4.0,4.0
643,643,38099,dusNIzdCaH6EoLl2hRy6cQ,36.120095,-115.171769,3.5,89109.0,3,467,2.95,2.21,3.5,2.71,3.0,2.91,2.44,2.79
644,644,38214,e1DfwqDhYQYLKoyHmJu0hQ,36.2151739,-115.2123105,4.5,89130.0,2,55,3.05,2.7,3.6,3.69,3.0,4.14,4.0,2.82
645,645,38251,eDla_ZWjIoY1m-79WCZRGw,36.0389391,-115.1188132,5.0,89123.0,6,1,3.36,3.48,3.6,3.69,3.43,2.57,5.0,3.59
646,646,38255,eFcpMAgG5OLzgElmnO2DUQ,36.1148685,-115.2097115,4.5,89103.0,5,792,3.36,3.48,3.6,3.69,3.43,2.57,3.13,3.59
647,647,38430,eHOb3yKoLI-y_nX_wLY5xg,36.08096670000001,-115.22448529999998,4.0,89118.0,3,22,4.8,4.48,5.0,5.0,4.75,4.26,4.36,4.6
648,648,38486,eS76100l3h7Ollb5s3_M4A,36.0280976,-115.1189137,4.0,89123.0,7,1315,3.95,3.97,5.0,3.98,3.7,4.26,4.19,3.79
649,649,38769,eSG49skwvqQP3MzzdgTg-g,36.1150171264,-115.20116083319999,5.0,89121.0,7,1,2.76,2.93,3.5,5.0,2.5,3.0,3.0,1.0
650,650,38773,eVvnRqb4GSJUfN5k2-9oOQ,36.116671584,-115.1726612143,4.0,89109.0,2,478,2.76,2.93,3.5,2.69,2.5,3.0,2.64,2.87
651,651,38867,eY98EH_PHGnJVaJ7t2UpoQ,36.01276400000001,-115.136056,4.0,89183.0,9,389,3.18,3.42,3.2,3.58,4.0,3.31,3.44,3.17
652,652,38945,eit6KEsA8gg2rpheUJ_Abg,36.1452748296,-115.22580509030001,4.0,89146.0,6,45,4.25,4.0,3.44,3.0,4.0,4.0,4.0,4.0
653,653,38955,endWkodwcsppACM49TR0dw,36.195664,-115.122847,4.0,89128.0,2,17,2.88,3.12,3.44,3.0,4.0,4.0,1.5,2.5
654,654,38977,ewIXHLlaIfp9U3NrsgilVw,36.11654,-115.1542695,3.0,89169.0,3,118,3.5,3.52,3.44,3.29,4.0,3.43,3.36,3.2
655,655,39064,f2ZWZPENViL92BrFsIgR6w,36.2873119,-115.2895402,4.5,89149.0,2,132,4.15,4.07,5.0,4.0,4.67,4.5,3.95,4.3
656,656,39186,f5sSn5cO4t6mF_mdnzKkyA,36.238453778,-115.232391276,2.5,89130.0,4,88,4.58,4.75,5.0,3.0,5.0,4.71,4.86,4.0
657,657,39214,fBK1aJKhjS4QQe9kwNeqjg,36.198279600000006,-115.2747988,5.0,89128.0,2,1,4.88,5.0,4.4,5.0,4.67,4.6,5.0,5.0
658,658,39217,fFClJbyFz-_Edv9lNy6fkQ,36.14115870000001,-115.2091558,3.0,89102.0,5,1,4.88,5.0,4.4,5.0,4.67,4.6,4.67,5.0
659,659,39235,fGcnPMp-ZNdO9hQ3hqIM8A,36.2546145,-115.2254431,2.5,89130.0,3,2,3.5,4.0,4.4,4.67,4.67,4.6,4.0,2.0
660,660,39244,fOFkU3gc9ekFiP9FWRgYTA,36.2042,-115.244994,2.5,89128.0,2,9,4.5,4.0,4.4,4.67,4.67,4.6,5.0,4.4
661,661,39256,fOq7DDqqsVm2XOFSL925XA,36.165913,-115.14752,3.5,89101.0,2,152,4.17,4.75,5.0,5.0,5.0,5.0,4.62,5.0
662,662,39290,f_eiOrEcMnkHB7GvQVOHkQ,36.126212,-115.16451399999998,4.0,89109.0,3,1781,3.62,3.67,3.49,3.44,3.87,3.6,3.61,3.34
663,663,40052,faixHjogPjNUo07T0RBRFw,36.0985674,-115.20684009999998,2.0,89118.0,2,9,1.25,2.57,3.57,5.0,1.0,5.0,3.0,1.0
664,664,40072,fn6ySvSF79V3s-f6xnPVRw,36.124414,-115.135589,3.5,89169.0,5,36,3.0,4.5,3.57,2.0,1.0,5.0,4.0,2.25
665,665,40081,fyzFa1BPRNtITIR3YZ-skQ,36.115398600000006,-115.2626207,3.5,89147.0,2,19,4.0,5.0,3.57,3.75,5.0,5.0,4.0,5.0
666,666,40085,g3OqrOFv_jsxPre2UjWGug,36.168759,-115.194117,1.0,89107.0,5,1,4.04,4.0,3.57,3.75,3.44,3.89,4.0,4.0
667,667,40088,g5yxZhX-szx9iI4p5TjrzQ,36.1210484074,-115.1380035281,4.0,89169.0,6,78,4.04,4.26,3.57,3.75,3.44,3.89,4.11,4.0
668,668,40146,gFjHMjQXn5pbObxJupiuPA,36.124423,-115.146372,5.0,89109.0,2,1,3.75,4.2,3.57,4.25,3.44,3.89,4.0,3.4
669,669,40161,gHoP4eJimaMltfUlp6EP4Q,36.144469052,-115.23667195690001,4.0,89146.0,4,1109,3.86,3.85,3.6,3.91,3.44,3.88,3.74,3.95
670,670,40517,gHvarASpPTAtxdna_RpmTg,36.179253,-115.2560726,4.0,89128.0,4,1,5.0,4.33,5.0,3.35,4.05,5.0,5.0,5.0
671,671,40521,gPZj-XXVwFHgd8zjJPzVCw,36.0552179,-115.2259209,3.5,89139.0,3,11,3.67,4.33,5.0,3.35,4.05,5.0,4.2,5.0
672,672,40533,gRpb1HS7A8l3i4yttY3r6g,36.0311709,-115.1815746,3.5,89139.0,5,44,3.7,3.5,3.9,3.35,4.05,3.98,2.82,3.79
673,673,40594,gXbnZhu_bspTGGbyFEAqlQ,36.1573003,-115.2638477,5.0,89117.0,5,1,4.0,4.0,3.9,4.75,4.05,3.98,4.5,3.33
674,674,40598,gas3YSrKkEcBliUHhnOLTg,36.1181566288,-115.1764297378,3.5,89109.0,5,72,4.0,3.29,3.9,4.75,4.05,3.98,4.0,3.33
675,675,40619,gbQN7vr_caG_A1ugSmGhWg,36.099872,-115.074574,3.5,89121.0,7,11,4.06,2.0,3.9,4.12,4.05,3.98,4.03,5.0
676,676,40622,gc_GGat7TgNCmrgc4nVOgw,36.1028961488,-115.17019937959999,3.5,89109.0,6,682,4.06,4.12,3.9,4.12,4.05,3.98,4.03,3.98
677,677,40879,ghc7Yqr7RkNbj3ydTpGuRQ,35.9968788,-115.2075469,4.5,89141.0,2,10,4.5,5.0,4.0,5.0,5.0,4.0,5.0,5.0
678,678,40884,giT2D-Ha7OAKToRy8r6Rrg,36.1697096,-115.1236952,5.0,89101.0,5,1,4.17,3.5,3.41,5.0,5.0,3.49,2.75,3.0
679,679,40890,grMGcknOj2ZDDFp7NsdYjw,36.1503352,-115.2764426,2.5,89117.0,2,8,4.17,4.0,3.41,5.0,5.0,3.49,2.75,4.29
680,680,40893,guaH7vasUREIJHWk28IEFw,36.0705982,-115.2850126,2.5,89148.0,3,24,4.17,4.39,3.41,5.0,5.0,3.49,2.75,4.29
681,681,40937,gvIUq0gN1zA_NkYq2hkt-w,36.1357058,-115.2061936,2.5,89102.0,3,2,4.5,5.0,3.41,5.0,5.0,3.49,4.5,3.33
682,682,40943,gzF1S0-mQLGRRKC0QoFFJw,36.00517160000001,-115.2846113,5.0,89178.0,4,31,4.33,5.0,3.41,5.0,5.0,3.49,4.0,3.33
683,683,40948,h0ODf_rHyeKegIWuhQ7VMg,36.1575464,-115.2860736,5.0,89117.0,6,4,4.4,3.0,3.41,5.0,3.21,3.49,4.0,3.35
684,684,40954,h6t-dQ1udLHs0ogBFAAPGw,36.12722410000001,-115.1716578,4.0,89109.0,5,94,4.0,2.67,3.41,2.67,3.21,3.49,5.0,3.35
685,685,40963,hAE5dJeiKcPDuUDpGmtCgQ,36.2394353,-115.223421,1.0,89130.0,2,1,5.0,4.5,3.41,5.0,3.21,3.49,5.0,3.35
686,686,40966,hCsJv234v62MgdsUU1j8dQ,36.011588,-115.175342,3.5,89183.0,2,1003,3.38,3.31,3.41,3.63,3.21,3.49,3.61,3.35
687,687,41231,hOJ5c8kA1bnhJuOAh_QjfA,36.1437754311,-115.29712347569999,3.0,89117.0,7,162,4.41,4.28,4.33,4.49,5.0,4.15,4.3,4.19
688,688,41358,hXY9Yq0nOLgHsWLbjam--A,36.108999,-115.173179,3.0,89109.0,3,43,4.22,4.23,4.33,4.3,4.14,4.15,4.35,4.27
689,689,41524,hgQOESYp7CF4LnNI90XEiw,36.14236939999999,-115.156034,3.5,89109.0,4,769,3.68,3.51,3.59,3.72,3.5,3.61,3.74,3.88
690,690,41820,hjnkZ5aNxc42quli_x6R_Q,36.02178499999999,-115.121164,3.0,89123.0,3,55,3.39,4.0,4.5,3.38,4.0,3.35,4.5,3.62
691,691,41828,hl6s4hGsJDcRhHIWrSM-UA,36.108898,-115.151261,4.5,89169.0,16,1288,3.39,3.65,4.5,3.38,4.0,3.35,3.56,3.62
692,692,42105,hmQpLGx52YgyYvvJYa4F-Q,36.0771599506,-115.24372972290001,3.5,89118.0,2,1,3.0,3.57,3.0,3.0,4.0,3.0,5.0,3.8
693,693,42108,hmRR9whRtnbV5LyIC3Bxrg,36.1326597,-115.17280490000002,3.5,89109.0,2,1,3.0,3.57,3.0,3.0,4.0,3.0,3.0,3.8
694,694,42111,hvridAom9cjx4mfFYasVrA,36.14332460000001,-115.1460237,3.5,89104.0,4,65,3.64,3.57,2.0,3.45,4.0,2.84,3.4,3.8
695,695,42188,hvz-FzjCOWF0hIYltzMPKQ,36.160729,-115.279328,5.0,89145.0,13,42,3.08,2.12,2.0,3.0,4.0,2.84,3.0,3.5
696,696,42221,hwwSII35ZAmhl3pTDhUTRQ,36.054594,-115.16955,2.5,89123.0,5,231,2.5,1.0,2.0,2.5,4.0,2.84,3.0,4.0
697,697,42233,hySFMXFqyb7rNuxS8koNrQ,36.00232000000001,-115.20777,2.5,89141.0,5,333,2.5,2.72,2.0,2.5,4.0,2.84,3.17,4.0
698,698,42274,i0ToFQWsWPzFEC1eAxBh6Q,36.107077,-115.152193,2.5,89169.0,3,119,2.67,2.55,1.0,2.5,4.0,3.17,3.09,2.33
699,699,42314,i2o3CQhS0IN2LqJX1O7uwg,36.1077518,-115.1205913,3.5,89119.0,5,4,5.0,5.0,1.0,2.0,5.0,1.0,4.0,2.75
700,700,42317,i2wylw0UPybHn2OOrn4Gmg,36.1435767,-115.203738,3.5,89102.0,4,20,3.67,4.67,1.0,2.0,5.0,1.0,4.0,2.75
701,701,42324,iAFuk0qr9Q8ta6_bIRbZkA,36.1938176,-115.3058135,2.0,89134.0,2,3,5.0,1.5,1.0,2.0,5.0,1.0,2.0,2.75
702,702,42330,iPjg6Id5JRu_3AkEgbNRtA,36.101363602199996,-115.1720396942,3.5,89109.0,2,82,3.0,2.67,1.0,3.76,5.0,1.0,2.0,2.75
703,703,42341,iR_vhTcQbPN_aEk3HxEQ8A,36.126636,-115.205762,4.0,89102.0,5,659,3.73,3.82,1.0,3.76,5.0,5.0,3.74,3.69
704,704,42528,iRf1L16ozU-rSfE2MtSIlA,36.1031015,-115.2042696,1.5,89103.0,3,3,4.2,3.83,4.5,4.2,5.0,4.0,5.0,5.0
705,705,42544,iSACB-ymuax7IiqjTkPdJA,36.0996295607,-115.1713943481,4.0,89109.0,2,7,4.28,4.5,4.5,4.0,4.5,4.0,4.0,4.17
706,706,42558,iT_z6pzoK1AbqaBrDbXhlQ,36.1274446,-115.22501409999998,4.0,89146.0,5,381,4.28,3.67,4.5,4.0,4.5,4.0,4.0,3.29
707,707,42622,iX2c4IzH_L5F6FM5GD3SUQ,36.101689985,-115.2981502597,4.5,89147.0,6,737,3.74,3.75,4.22,3.85,3.76,3.48,3.83,3.84
708,708,42890,iXHFZEYZ_NPwmbvgKaGlbQ,36.133405,-115.2773223,1.0,89117.0,2,1,3.5,4.5,5.0,5.0,4.0,4.25,5.0,5.0
709,709,42894,iXMjZr8tdYDt0Kg2C4MBgQ,36.19886320000001,-115.2064568,5.0,89108.0,13,2,4.0,5.0,5.0,5.0,4.0,4.25,5.0,5.0
710,710,42898,ia5Vm-JoBdNwdAoHMGzCfg,36.1599423,-115.222216,5.0,89146.0,6,36,2.75,3.54,5.0,4.0,4.0,4.25,4.0,3.57
711,711,42930,iddCbqVjGa0NwvXp7aG6BQ,36.14236939999999,-115.156034,3.5,89109.0,2,37,3.0,3.0,5.0,3.0,4.0,4.25,2.0,4.0
712,712,42933,iktVOiEe5mLHmonoYcU1ZA,36.090551,-115.045487,4.0,89122.0,3,1,3.0,4.0,5.0,3.0,4.0,4.25,2.0,4.0
713,713,42937,inYydawfdLVmcdu6wcKSjg,36.1587541,-115.2411403,4.0,89146.0,5,14,3.18,3.33,5.0,1.0,4.0,4.25,3.75,3.5
714,714,42961,iojTeSaoPuxm4WeCzDUA6w,36.129424,-115.184443,4.5,89102.0,7,19,3.57,3.31,5.0,1.67,5.0,4.25,3.63,3.11
715,715,43015,ivXSATui5znHvRuVExj3vw,36.0106875,-115.1371278,3.0,89183.0,3,182,3.17,4.25,5.0,5.0,3.0,4.25,4.0,3.0
716,716,43037,iwGhazq9eP51PSerTrMrwg,36.1290404,-115.0912939,4.0,89121.0,9,58,4.09,3.56,4.0,3.8,1.0,4.11,4.43,3.78
717,717,43065,iznuYVvpcBC3JGeWEoV0FQ,36.1107901,-115.1714113,4.0,89109.0,4,13,4.0,3.5,1.0,3.2,1.0,3.0,5.0,5.0
718,718,43072,j44WXPk22-s6MtoeRiFlNA,36.0553712,-115.1715467,3.5,89123.0,2,30,3.7,3.77,2.86,4.5,4.5,3.0,3.84,3.79
719,719,43153,j6D75GAJu6LdvRR1_OsxnA,36.16900800000001,-115.14763700000002,3.5,89101.0,3,9,5.0,3.15,2.86,5.0,3.0,3.0,5.0,3.83
720,720,43163,j8DRGteeJ6iBy918RWiEog,36.1121352515,-115.20711869,4.5,89103.0,4,6,3.0,3.15,2.86,3.53,3.0,3.0,2.43,3.83
721,721,43200,j8Sdor4_SkPBD7fhC8IS8w,36.1292638,-115.1058591,3.5,89121.0,2,24,1.0,3.0,2.86,3.53,3.6,3.0,2.43,3.0
722,722,43212,jBR8acKJbBCbi_W4HNJ-6A,36.1163903,-115.2889567,5.0,89147.0,2,1,1.0,3.47,2.86,3.53,3.6,3.0,3.28,3.17
723,723,43215,jItm9rWFREGUkHMJZRbbPg,36.115055,-115.172146,3.5,89109.0,2,2112,3.3,3.47,2.86,3.53,3.6,3.0,3.28,3.17
724,724,43863,jJ2ca6wqp_YwTsdAWzplkQ,36.045795,-115.2441173,4.5,89139.0,6,532,2.88,2.91,2.86,2.76,3.0,3.12,3.3,3.41
725,725,43964,jKLbTpVhEZd3wxuwMnG-Yg,36.196751,-115.223802,5.0,89108.0,2,1,4.5,3.88,5.0,3.0,5.0,4.67,3.3,4.5
726,726,43968,jOfJN45LMZSGbpPwJRe2pg,36.2187755,-115.3142751,5.0,89129.0,4,98,1.67,3.88,3.0,3.0,5.0,4.03,3.3,2.0
727,727,43994,jPhxi_U9bxDmSSyB-qMgGg,36.115939,-115.294051,5.0,89147.0,3,15,3.89,3.67,3.0,5.0,5.0,4.03,5.0,3.75
728,728,44012,jQShahssYuCqp_rCq1vNkQ,36.114479064899996,-115.099319458,4.0,89121.0,3,70,4.0,3.5,3.0,4.25,5.0,4.03,5.0,5.0
729,729,44017,jQwlnW_SXpCvW_YQvV6zqg,36.1452775,-115.2673206,2.0,89117.0,1,4,4.0,5.0,3.0,3.62,5.0,4.03,5.0,5.0
730,730,44021,jVNim3OiYjzu3FJuBK99cQ,36.17704000000001,-115.061484,4.0,89110.0,4,6,4.0,5.0,3.0,3.62,5.0,4.03,3.32,5.0
731,731,44025,jYU4Nd71giCWpLuj5JIxgg,36.115367,-115.226848,3.5,89103.0,5,102,3.78,3.67,3.0,3.62,5.0,4.03,3.32,3.61
732,732,44114,jZs0g2iygqyFlA5pEA2Eyg,36.13265300000001,-115.133092,4.5,89169.0,1,1,3.67,3.67,3.0,4.07,3.5,4.03,2.0,5.0
733,733,44123,jbKiVMFrGBCVrjJUnGBsyA,36.0760366,-115.2092021,2.0,89118.0,3,2,4.0,3.7,3.0,4.07,3.5,4.03,2.0,3.5
734,734,44127,jjvzKkIbgqUKDtN9jT7iKg,36.1146415025,-115.2334385365,5.0,89103.0,8,12,3.73,3.7,3.0,4.07,3.5,4.03,3.89,4.0
735,735,44192,jobP3ywRd3QNZ_GCoPG2DQ,36.1142385556,-115.1964309576,3.5,89103.0,2,3954,3.73,3.64,3.0,3.72,3.5,4.03,3.56,3.4
736,736,44524,jozzH4XCEM9yQFjLAc3_zA,36.1467626319,-115.30093895459999,4.5,89117.0,3,868,3.19,3.1,5.0,3.24,3.24,1.5,3.37,3.13
737,737,44690,jpv0xJhews5F71O5NjXetQ,36.1671901,-115.2855925,4.5,89145.0,6,46,3.23,3.23,4.62,2.93,2.67,3.84,3.62,3.12
738,738,44741,jubHvev4-PO1PBNHFD73vw,36.2840489,-115.2709555,4.0,89131.0,2,107,4.33,4.33,4.62,4.0,4.0,3.84,4.11,3.6
739,739,44776,jx3X4e4eZaGl5zjISBFtMQ,36.19518,-115.2573615,4.0,89128.0,3,1,3.87,4.0,4.62,3.91,4.35,3.84,2.0,4.0
740,740,44782,jzQ5T6_Ikrng8zGdvd_45g,36.1623394,-115.150008,5.0,89101.0,5,6,3.87,3.0,4.62,3.91,4.35,3.84,3.72,5.0
741,741,44792,k-dDZvTeLysoJvjHI-qr9g,36.1421161808,-115.17425156290001,3.0,89102.0,2,649,3.87,3.91,4.62,3.91,4.35,3.84,3.72,3.97
742,742,45087,k0XqHU1jHKj8omqLbbTceQ,36.0447704,-115.2440255,4.5,89139.0,3,42,3.4,3.4,4.25,2.33,4.3,4.29,4.5,3.33
743,743,45101,k1Al9gybAXpcbIZNK4Eqgw,36.07910029999999,-115.2985188,5.0,89148.0,5,1,4.25,4.29,4.25,5.0,4.3,4.29,5.0,4.25
744,744,45105,k2b3niokS_tosjah_rzCPw,36.2836689,-115.2702841,3.5,89131.0,2,938,4.25,4.29,4.25,4.38,4.3,4.29,4.32,4.25
745,745,45425,kA-C7phIw_TmKZNNZsBALQ,36.2417747,-115.25014240000002,4.0,89129.0,6,9,3.57,3.5,5.0,2.0,2.0,4.57,5.0,4.0
746,746,45441,kANF0dbeoW34s2vwh6Umfw,36.1250311,-115.2256202,2.0,89146.0,4,203,4.8,4.62,5.0,3.85,4.0,4.57,4.33,5.0
747,747,45474,kEF7ubBHTRbYviW2XVtF8w,36.0459524,-115.24416709999998,2.5,89113.0,2,34,4.07,3.9,5.0,3.85,5.0,5.0,4.3,4.33
748,748,45502,kGy_vTomM-yAEz6iRt_Unw,36.1995076,-115.2435606,3.5,89108.0,3,29,3.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
749,749,45506,kJbteCeQTiEB8Xdn9dA7rw,36.1919831,-115.0240553,4.0,89156.0,5,1,4.67,4.0,5.0,5.0,5.0,5.0,3.33,5.0
750,750,45515,kO6SJv929D6_SQsUva2Mpg,36.1378776,-115.1377579,4.0,89109.0,5,78,4.67,4.67,5.0,4.5,5.0,5.0,4.75,5.0
751,751,45529,kSWZrIFrwyj5wj52uQJwpA,36.1462673,-115.1829873,5.0,89102.0,4,1,4.6,4.0,5.0,5.0,5.0,5.0,3.67,1.0
752,752,45532,kW4hWcGo1u7_wM1r9bvv0Q,36.2188877,-115.2082377,2.0,89130.0,5,1,4.6,4.0,5.0,5.0,5.0,5.0,3.86,4.0
753,753,45549,kX1rLHqLHECUqACUEKnFsQ,36.1109174,-115.1981783,5.0,89103.0,8,2,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
754,754,45552,kdnQwTsPHtL2_FxcjKb19g,36.1017696,-115.302372,5.0,89147.0,9,1,4.67,2.0,5.0,5.0,5.0,5.0,5.0,5.0
755,755,45555,kds044HPuEB_HzoR_EHLeQ,36.05498,-115.169108,3.5,89123.0,2,36,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0
756,756,45565,khtMC2-PQf_ylbRkWvnutw,35.985149,-115.185385,5.0,89141.0,7,2,4.0,5.0,5.0,4.33,4.0,4.0,4.33,4.5
757,757,45570,kkD5pal9rRzE4PjeYSL9mA,36.1662351,-115.0618588,2.5,89110.0,2,173,3.5,4.9,5.0,4.0,4.0,4.0,4.83,4.5
758,758,45595,kkaA2z1MVwRnZfM1fSYbzA,36.236245,-115.230624,2.0,89130.0,3,1,4.0,4.67,2.5,3.75,4.0,3.88,4.43,4.5
759,759,45601,klEZ5XCoRd5lwcEwK7cMXQ,36.2811,-115.3036,3.5,89149.0,2,69,4.67,3.5,2.5,3.75,4.0,3.88,4.43,3.67
760,760,45620,l6ASM0yHJkv1r7HDh6S9sQ,36.1952842,-115.2413636,2.5,89108.0,2,11,4.6,4.33,5.0,5.0,4.0,4.0,4.0,5.0
761,761,45626,l7FwPwHbfVXx6QNTPotXlw,36.10225429999999,-115.1699583,4.5,89109.0,4,45,4.33,4.17,5.0,3.6,4.0,4.0,4.0,4.45
762,762,45655,lB2bnoWizz44ubSypZcwTA,36.1170438,-115.1831568,4.5,89103.0,5,5,4.67,5.0,4.75,4.0,1.0,3.0,4.33,3.0
763,763,45666,lJLRn9JArq3pJeUnJbxwkw,36.14266720000001,-115.1714512,1.0,89109.0,3,2,5.0,3.67,4.75,5.0,1.0,3.0,4.33,5.0
764,764,45669,lNOPJU1mGMePKmRy268ziQ,36.0195687,-115.117206,5.0,89123.0,4,1,4.0,3.67,4.75,4.0,1.0,3.0,4.33,5.0
765,765,45675,lQXSrgfLPqvjfLDTFozUVA,36.1742824,-115.0834351,4.5,89110.0,3,23,3.75,5.0,4.75,4.0,1.0,3.0,3.0,5.0
766,766,45683,lSO9qpXaZZWufIZzH5L1IQ,36.1726548,-115.1965118,2.0,89107.0,4,6,5.0,4.29,4.75,4.0,2.83,4.5,4.5,5.0
767,767,45687,lStmpNBiielxyER1wF_Szg,36.041358,-115.19399,5.0,89139.0,4,10,5.0,4.29,4.75,4.0,2.83,3.88,3.5,5.0
768,768,45701,lTU80hSQiTRLCelBkhEhkQ,36.1697096,-115.1236952,4.0,89101.0,2,1,4.0,4.43,4.75,4.0,2.83,3.88,4.0,4.0
769,769,45704,lVULxfPrpjnlOzF_jilRAA,36.1221998492,-115.1699433706,2.5,89109.0,4,367,3.76,4.43,4.75,3.85,2.83,3.88,3.79,4.25
770,770,45765,lXCmTGagqHuPgaeN2g2P1Q,36.1438977,-115.0641604,3.5,89142.0,2,38,4.0,4.42,5.0,4.2,2.5,4.67,4.38,3.0
771,771,45804,m27ksOwMufwziErYt3Zu9A,35.9208835,-115.1652008,1.0,89044.0,5,1,3.67,5.0,5.0,5.0,2.5,5.0,5.0,4.0
772,772,45810,m5JdqXrH-uUhYV4q7otytQ,36.1421143,-115.2431485,4.5,89146.0,6,4,3.67,5.0,5.0,5.0,2.5,5.0,4.0,4.0
773,773,45822,mBpwj9aFRV9Mzem9Cbq5ZA,36.067377269,-115.1814938616,1.5,89119.0,6,3,5.0,5.0,5.0,5.0,2.5,5.0,5.0,5.0
774,774,45828,mEjR27KjPhhGXNNd2K7wLw,36.102,-115.030991,3.0,89122.0,6,1,4.0,3.0,5.0,5.0,2.5,5.0,3.75,2.5
775,775,45833,mQTem4Fcj3jlJ7xUaNj1wQ,36.16215070000001,-115.1722555,4.0,89106.0,2,130,3.33,3.0,5.0,4.0,2.5,1.0,3.75,4.67
776,776,45847,mRjJFIVsR3TIVbwwkujpYw,36.1289972,-115.1138275,1.5,89121.0,2,1,5.0,4.0,5.0,4.0,5.0,4.33,3.75,4.67
777,777,45869,mW4QpvxPAEeiUuMRINqZwg,36.0785072,-115.10252340000002,4.5,89120.0,2,6,2.0,3.6,5.0,4.0,5.0,4.33,4.14,4.0
778,778,45879,mWfbt9IyLjZmnmUnsaVi0A,36.1149811,-115.2030645,5.0,89103.0,3,12,3.75,4.3,5.0,4.31,5.0,4.33,4.14,4.35
779,779,45963,mdyUiIvgtMo6BkWKm3ksVg,36.2392241,-115.249437,2.5,89129.0,2,48,4.25,5.0,5.0,3.0,5.0,4.33,5.0,5.0
780,780,45977,me_UR1W9xfVaAAxGse07og,36.1524118,-115.2093057,4.0,89146.0,2,1,4.25,4.4,5.0,4.5,5.0,4.33,4.36,4.67
781,781,45999,mlSfYxQ3Rmq939aCGrtrRg,36.1584026,-115.1067183,1.0,89104.0,3,8,4.75,4.0,5.0,5.0,5.0,4.33,5.0,5.0
782,782,46004,ms3GkOSpgmnappA12BwQbQ,36.280961100000006,-115.2667649,5.0,89131.0,4,29,5.0,4.6,5.0,5.0,5.0,4.33,4.5,4.0
783,783,46008,mvMih24zuSw_dZyU_LEY7g,36.1441807,-115.0628631,2.0,89142.0,3,20,5.0,4.6,5.0,5.0,5.0,4.33,4.59,4.25
784,784,46037,mx6YUarYRhXxUqXiJ6mbIQ,36.151853,-115.1515795,4.5,89104.0,2,8,5.0,4.0,5.0,5.0,5.0,4.25,4.57,4.8
785,785,46054,myucQ9YVIiljEz7tHRhyLQ,36.190518,-115.204286,2.5,89108.0,3,1,5.0,5.0,4.0,3.2,5.0,5.0,4.75,4.85
786,786,46057,nCrAPCA_8T82iKgIWhrfkA,36.0862874,-115.2261344,4.5,89118.0,3,37,4.83,4.62,4.0,3.2,5.0,5.0,4.75,4.85
787,787,46097,nHDAxY-Gto-Q5eWFzave7Q,36.0658655,-115.1208229,1.5,89119.0,2,2,5.0,5.0,4.0,3.2,3.67,5.0,5.0,2.0
788,788,46105,nItzzxoaVH7vO90S-INoHA,36.0871537,-115.10159679999998,5.0,89120.0,5,13,5.0,3.0,4.0,3.2,3.67,5.0,5.0,2.0
789,789,46118,nLt-o9SghULX9IVqcgXYQQ,36.108625,-115.118073,3.0,89119.0,3,4,2.0,1.57,4.0,3.2,3.67,5.0,2.0,2.0
790,790,46128,nOidqR9yk6clKeXbuT_gZg,36.16911079999999,-115.29130320000002,3.5,89145.0,2,836,3.94,3.67,4.0,3.2,3.67,5.0,2.56,3.24
791,791,46213,nRuhTgsFsfWtFFbmTnJVAA,36.112082,-115.314314,3.5,89147.0,5,19,5.0,2.33,4.67,5.0,5.0,3.0,2.8,4.67
792,792,46217,nUAWmCpRPTic1k1lGSWKdQ,36.1578494,-115.3116101,5.0,89117.0,2,1,2.67,2.33,4.67,4.5,5.0,3.0,2.8,1.0
793,793,46220,nZMXuXw4KObaNOzNPtGaiQ,36.0620040446,-115.25015891870001,3.5,89113.0,6,62,2.67,3.33,4.67,4.5,5.0,3.0,2.8,4.0
